id_reserva,dias_anticipacion,num_noches,num_noches_finde,num_adultos,num_ninos,num_solicitudes_especiales,num_estancias_previas,precio_total_mxn,descuento_aplicado_pct,tipo_habitacion,canal_reserva,regimen,temporada,forma_pago,pais_origen,cliente_recurrente,tiene_promocion,cancelo
991,166,6,3,3,0,1,1,12712,0,estandar,agencia,desayuno,baja,deposito_50pct,mexico,si,no,si
992,82,3,2,2,0,2,2,NA,16.9,estandar,agencia,desayuno,media,en_hotel,mexico,si,si,no
993,69,9,3,2,0,0,1,9610,0,ejecutiva,ota,solo_habitacion,baja,anticipado,mexico,si,no,no
994,55,6,3,4,1,0,0,13721,7.7,estandar,web_propio,media_pension,media,anticipado,eua_canada,no,si,si
995,86,3,2,4,1,1,2,13722,16.4,estandar,web_propio,desayuno,baja,deposito_50pct,eua_canada,si,si,no
996,4,3,0,2,0,1,0,9667,12.7,junior,ota,solo_habitacion,media,en_hotel,mexico,no,si,no
997,8,4,1,2,2,0,0,16368,1.2,estandar,ota,desayuno,baja,en_hotel,europa,no,si,si
998,92,3,0,2,0,0,1,27383,17.4,junior,ota,desayuno,alta,anticipado,mexico,si,si,si
999,66,3,1,2,1,2,1,18542,6.5,estandar,agencia,media_pension,alta,en_hotel,mexico,si,si,si
1000,72,3,1,2,0,0,3,21413,3.9,junior,ota,desayuno,media,en_hotel,mexico,si,si,no
1001,25,5,3,2,0,1,1,24177,25,ejecutiva,ota,todo_incluido,baja,anticipado,otro,si,si,si
1002,30,3,1,3,2,1,0,23505,10.9,estandar,ota,media_pension,baja,en_hotel,eua_canada,no,si,si
1003,167,3,1,2,3,0,1,21423,23.9,estandar,web_propio,desayuno,media,deposito_50pct,NA,si,si,si
1004,77,1,1,1,0,4,0,27978,10.6,estandar,ota,desayuno,alta,deposito_50pct,mexico,no,si,si
1005,68,1,0,1,0,1,0,NA,33.2,estandar,telefono,solo_habitacion,media,en_hotel,eua_canada,no,si,si
1006,24,10,5,2,2,2,1,5190,10.1,estandar,ota,desayuno,baja,anticipado,mexico,si,si,no
1007,10,1,0,2,0,0,1,14136,11.2,junior,ota,desayuno,baja,deposito_50pct,mexico,si,si,si
1008,116,5,2,1,0,1,1,15282,5.3,estandar,web_propio,desayuno,alta,en_hotel,mexico,si,si,no
1009,48,6,2,1,0,4,5,5263,4.4,estandar,web_propio,desayuno,alta,deposito_50pct,otro,si,si,no
1010,57,4,1,2,0,0,1,19720,19.6,estandar,agencia,media_pension,baja,en_hotel,europa,si,si,si
1011,118,2,1,1,0,1,0,13984,4.2,ejecutiva,web_propio,solo_habitacion,media,deposito_50pct,eua_canada,no,si,no
1012,33,2,1,3,0,1,2,13107,0,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,no,no
1013,160,2,0,2,0,0,1,4791,11,junior,ota,desayuno,alta,deposito_50pct,europa,si,si,si
1014,18,4,1,2,0,1,4,3938,18.4,estandar,agencia,solo_habitacion,media,en_hotel,eua_canada,si,si,no
1015,82,1,0,2,0,0,1,14410,0,junior,web_propio,desayuno,media,deposito_50pct,eua_canada,si,no,no
1016,53,4,2,4,0,0,1,9707,26.6,suite,agencia,solo_habitacion,baja,en_hotel,europa,si,si,no
1017,35,7,2,3,0,0,1,13959,7.8,estandar,web_propio,media_pension,alta,deposito_50pct,mexico,si,si,no
1018,14,1,0,1,0,0,0,4426,10.4,suite,ota,solo_habitacion,alta,en_hotel,mexico,no,si,si
1019,84,2,0,3,0,0,4,14443,0,estandar,ota,solo_habitacion,alta,en_hotel,mexico,si,no,si
1020,86,7,2,2,0,0,0,11038,0,estandar,web_propio,desayuno,media,en_hotel,mexico,no,no,no
1021,74,4,1,1,0,0,1,25064,10.2,estandar,web_propio,desayuno,baja,en_hotel,otro,si,si,no
1022,82,14,8,2,0,0,1,17717,NA,ejecutiva,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,si
1023,16,7,3,2,2,1,0,12828,11.9,suite,ota,solo_habitacion,baja,anticipado,mexico,no,si,si
1024,88,5,1,2,0,3,0,NA,10.3,estandar,web_propio,desayuno,baja,deposito_50pct,eua_canada,no,si,si
1025,67,6,3,3,1,1,1,17311,0,estandar,ota,desayuno,media,deposito_50pct,mexico,si,no,no
1026,127,10,6,1,2,1,1,12733,15.7,junior,ota,desayuno,baja,en_hotel,eua_canada,si,si,si
1027,64,11,3,1,0,0,0,10219,10.7,junior,web_propio,desayuno,alta,anticipado,mexico,no,si,no
1028,81,1,0,2,0,1,2,15340,15.4,estandar,ota,desayuno,media,en_hotel,mexico,si,si,no
1029,91,8,2,3,0,0,5,20943,8,suite,ota,todo_incluido,media,anticipado,mexico,si,si,no
1030,92,6,3,3,2,0,1,27328,0,estandar,agencia,desayuno,media,en_hotel,mexico,si,no,no
1031,23,3,1,1,1,0,0,NA,2.4,ejecutiva,agencia,media_pension,media,anticipado,eua_canada,no,si,no
1032,49,3,1,3,1,0,0,2590,0,suite,agencia,todo_incluido,media,en_hotel,otro,no,no,si
1033,195,1,0,3,0,1,1,5680,3.2,estandar,ota,solo_habitacion,baja,deposito_50pct,eua_canada,si,si,si
1034,36,13,6,2,0,0,1,20278,8.3,estandar,ota,todo_incluido,media,anticipado,mexico,si,si,si
1035,79,2,1,2,1,0,0,15675,1.7,junior,ota,media_pension,alta,en_hotel,mexico,no,si,si
1036,25,4,2,2,0,0,2,6709,12.8,ejecutiva,ota,solo_habitacion,media,deposito_50pct,eua_canada,si,si,no
1037,41,10,4,4,1,0,1,5325,10.1,estandar,ota,solo_habitacion,baja,anticipado,mexico,si,si,si
1038,39,10,3,1,2,0,0,24117,NA,estandar,ota,solo_habitacion,baja,deposito_50pct,otro,no,si,si
1039,101,1,0,3,0,0,0,24842,17.4,estandar,web_propio,solo_habitacion,baja,deposito_50pct,mexico,no,si,no
1040,32,2,1,4,0,3,1,1711,0,suite,ota,desayuno,alta,en_hotel,mexico,si,no,no
1041,103,4,2,2,3,1,1,18023,6.7,estandar,ota,media_pension,media,en_hotel,eua_canada,si,si,si
1042,58,1,0,1,0,0,1,5449,9.2,estandar,web_propio,desayuno,media,en_hotel,eua_canada,si,si,no
1043,137,2,1,1,0,2,1,9321,12.2,suite,agencia,solo_habitacion,media,anticipado,mexico,si,si,no
1044,68,2,0,1,0,1,2,26303,0,estandar,ota,solo_habitacion,baja,anticipado,mexico,si,no,no
1045,95,4,2,1,0,0,1,3279,NA,estandar,web_propio,todo_incluido,alta,anticipado,mexico,si,si,no
1046,86,11,1,4,0,0,1,8058,1.9,estandar,web_propio,desayuno,alta,en_hotel,mexico,si,si,no
1047,21,4,0,1,0,0,0,24693,10.3,junior,agencia,solo_habitacion,baja,deposito_50pct,mexico,no,si,no
1048,85,10,5,2,0,2,2,3935,8.1,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,si,no
1049,31,5,2,2,1,1,0,18470,3.4,estandar,web_propio,desayuno,media,en_hotel,europa,no,si,no
1050,102,3,0,2,0,0,0,15741,7.3,suite,web_propio,solo_habitacion,media,deposito_50pct,mexico,no,si,no
1051,35,7,2,2,0,0,4,17656,0,junior,ota,desayuno,media,deposito_50pct,eua_canada,si,no,si
1052,90,2,1,3,1,0,2,3501,14,estandar,ota,solo_habitacion,baja,anticipado,europa,si,si,no
1053,39,1,0,1,0,1,2,20975,11.2,junior,agencia,solo_habitacion,baja,deposito_50pct,eua_canada,si,si,no
1054,168,5,2,2,0,1,0,7095,5.1,suite,agencia,solo_habitacion,media,deposito_50pct,mexico,no,si,si
1055,118,3,2,3,0,0,0,27979,6.5,ejecutiva,agencia,solo_habitacion,baja,en_hotel,eua_canada,no,si,si
1056,12,4,0,2,2,2,2,7224,0,junior,web_propio,todo_incluido,alta,anticipado,europa,si,no,no
1057,15,7,3,2,1,0,0,2025,38.7,estandar,ota,solo_habitacion,alta,deposito_50pct,NA,no,si,no
1058,108,8,3,2,0,0,2,14920,13.5,suite,web_propio,todo_incluido,alta,deposito_50pct,mexico,si,si,no
1059,50,2,1,1,0,0,0,18430,10.2,ejecutiva,web_propio,solo_habitacion,media,en_hotel,eua_canada,no,si,no
1060,165,2,0,2,1,1,1,8350,NA,estandar,ota,solo_habitacion,alta,anticipado,mexico,si,si,si
1061,94,4,1,2,1,0,0,12027,8.5,estandar,ota,solo_habitacion,media,deposito_50pct,mexico,no,si,si
1062,24,2,1,2,1,0,2,11901,35.6,junior,agencia,media_pension,alta,anticipado,NA,si,si,no
1063,110,4,2,2,0,1,0,26012,14.3,estandar,ota,solo_habitacion,media,deposito_50pct,europa,no,si,no
1064,61,2,1,1,0,2,0,24530,14.6,estandar,web_propio,desayuno,media,anticipado,eua_canada,no,si,si
1065,69,7,1,2,0,0,1,1797,NA,estandar,web_propio,desayuno,baja,deposito_50pct,mexico,si,si,no
1066,49,8,4,1,1,1,1,9916,8.5,ejecutiva,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,si
1067,8,1,0,2,0,1,2,5427,0,ejecutiva,ota,media_pension,alta,anticipado,mexico,si,no,no
1068,48,7,4,2,0,2,1,8779,0,ejecutiva,agencia,desayuno,media,anticipado,mexico,si,no,no
1069,57,3,1,1,0,0,1,6176,3.9,junior,ota,desayuno,alta,deposito_50pct,mexico,si,si,no
1070,89,5,1,2,0,1,1,8642,13.7,estandar,ota,solo_habitacion,alta,anticipado,mexico,si,si,no
1071,85,9,1,2,0,0,2,25383,10.9,suite,web_propio,desayuno,baja,deposito_50pct,europa,si,si,si
1072,112,3,1,3,0,0,1,25719,7.1,estandar,ota,solo_habitacion,alta,en_hotel,mexico,si,si,si
1073,237,3,1,1,1,0,1,22154,13.3,estandar,ota,media_pension,baja,deposito_50pct,mexico,si,si,si
1074,256,3,2,2,0,0,3,14946,6.1,estandar,web_propio,todo_incluido,media,en_hotel,europa,si,si,si
1075,67,13,4,2,1,0,0,16757,0,junior,ota,desayuno,alta,anticipado,eua_canada,no,no,si
1076,21,8,1,3,0,4,0,17006,1.7,estandar,web_propio,solo_habitacion,baja,en_hotel,mexico,no,si,no
1077,14,1,0,2,0,1,1,21974,4.5,estandar,ota,desayuno,baja,deposito_50pct,mexico,si,si,no
1078,89,3,2,2,0,2,1,5143,5,suite,web_propio,desayuno,baja,en_hotel,mexico,si,si,si
1079,65,1,1,2,0,2,1,15055,NA,ejecutiva,ota,media_pension,baja,anticipado,mexico,si,si,si
1080,23,2,0,1,2,0,1,21921,20.1,suite,ota,media_pension,media,en_hotel,mexico,si,si,si
1081,55,3,1,2,1,1,0,18924,23.4,estandar,ota,desayuno,media,en_hotel,eua_canada,no,si,si
1082,19,2,1,2,0,0,1,19027,3.1,estandar,ota,media_pension,alta,anticipado,mexico,si,si,si
1083,24,6,1,2,0,4,2,14253,13.4,estandar,ota,todo_incluido,media,deposito_50pct,NA,si,si,si
1084,156,5,1,4,0,1,1,2647,8.2,estandar,agencia,solo_habitacion,alta,en_hotel,eua_canada,si,si,no
1085,78,3,1,2,0,3,1,23484,NA,junior,ota,desayuno,media,en_hotel,eua_canada,si,si,si
1086,124,4,1,2,0,0,1,16478,0.2,junior,ota,desayuno,alta,en_hotel,eua_canada,si,si,no
1087,52,3,0,1,1,1,0,22590,0,estandar,telefono,solo_habitacion,alta,en_hotel,otro,no,no,no
1088,43,6,1,2,0,0,1,4949,0,suite,ota,todo_incluido,baja,en_hotel,mexico,si,no,no
1089,91,2,1,1,0,3,2,25549,NA,estandar,web_propio,desayuno,alta,en_hotel,mexico,si,si,no
1090,119,3,1,2,0,0,0,19193,0,estandar,ota,desayuno,media,deposito_50pct,mexico,no,no,si
1091,57,10,2,1,0,0,0,26203,11.3,junior,telefono,solo_habitacion,alta,deposito_50pct,eua_canada,no,si,no
1092,10,2,0,2,2,2,1,18858,4.5,junior,ota,desayuno,alta,en_hotel,mexico,si,si,si
1093,5,2,1,3,0,0,1,4208,0,junior,telefono,solo_habitacion,baja,anticipado,mexico,si,no,no
1094,39,2,0,1,1,0,1,13661,20.7,estandar,web_propio,solo_habitacion,alta,anticipado,mexico,si,si,si
1095,47,6,3,3,1,2,1,8114,0.4,suite,web_propio,desayuno,baja,anticipado,otro,si,si,si
1096,62,2,1,2,1,1,2,6740,22.6,estandar,ota,desayuno,media,en_hotel,mexico,si,si,no
1097,91,2,1,3,0,1,1,5674,13.5,suite,ota,desayuno,alta,anticipado,mexico,si,si,no
1098,54,3,1,1,0,0,0,22803,0,estandar,web_propio,desayuno,baja,deposito_50pct,eua_canada,no,no,si
1099,65,3,1,1,0,0,2,5474,0,estandar,ota,todo_incluido,baja,deposito_50pct,eua_canada,si,no,no
1100,57,1,0,3,0,1,1,17142,NA,junior,agencia,desayuno,baja,deposito_50pct,eua_canada,si,no,no
1101,14,1,0,2,0,1,0,13045,0,estandar,ota,solo_habitacion,media,anticipado,otro,no,no,si
1102,39,2,0,2,0,0,2,14518,2.6,junior,ota,desayuno,alta,anticipado,mexico,si,si,no
1103,135,2,1,3,0,0,2,18906,4.2,estandar,ota,todo_incluido,media,en_hotel,eua_canada,si,si,si
1104,65,2,1,2,0,2,3,11664,13.8,suite,ota,todo_incluido,media,anticipado,mexico,si,si,no
1105,46,8,3,2,0,0,1,12178,5.3,estandar,ota,solo_habitacion,media,deposito_50pct,mexico,si,si,no
1106,14,1,0,4,0,1,1,8742,0,estandar,web_propio,media_pension,baja,en_hotel,europa,si,no,no
1107,49,12,4,1,2,2,1,8543,0,estandar,agencia,solo_habitacion,media,en_hotel,mexico,si,no,si
1108,165,4,1,1,2,3,3,3084,0,estandar,web_propio,media_pension,media,anticipado,NA,si,no,no
1109,128,2,0,1,0,3,0,18370,14.4,estandar,ota,solo_habitacion,media,deposito_50pct,eua_canada,no,si,si
1110,43,3,1,2,0,0,3,23569,14,estandar,ota,desayuno,media,anticipado,eua_canada,si,si,no
1111,62,3,1,2,0,0,1,14036,3.6,estandar,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,no
1112,67,6,3,3,0,2,2,16690,0,estandar,ota,solo_habitacion,alta,anticipado,mexico,si,no,si
1113,47,13,3,1,0,0,1,27035,8.5,junior,ota,desayuno,alta,anticipado,eua_canada,si,si,no
1114,151,2,1,2,0,1,2,5794,0.1,junior,ota,media_pension,media,deposito_50pct,mexico,si,si,no
1115,34,4,2,3,0,0,0,4049,0,suite,ota,media_pension,media,en_hotel,mexico,no,no,no
1116,185,2,1,2,0,0,0,13383,17.5,estandar,ota,solo_habitacion,alta,anticipado,eua_canada,no,si,si
1117,96,3,1,2,1,0,2,23401,9.3,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,si,si
1118,146,2,1,2,0,0,2,25785,0,ejecutiva,ota,todo_incluido,media,anticipado,eua_canada,si,no,si
1119,18,1,0,1,0,1,2,6431,12.4,ejecutiva,web_propio,solo_habitacion,media,en_hotel,mexico,si,si,no
1120,48,5,1,2,0,2,0,3125,8.2,junior,ota,todo_incluido,alta,en_hotel,mexico,no,si,si
1121,17,10,1,2,3,1,2,4714,3.9,suite,agencia,desayuno,alta,en_hotel,mexico,si,si,no
1122,109,3,1,2,0,0,0,6451,11.4,junior,telefono,media_pension,baja,en_hotel,eua_canada,no,si,no
1123,89,2,1,4,0,1,1,25017,2.4,estandar,web_propio,solo_habitacion,baja,en_hotel,mexico,si,si,si
1124,81,3,1,2,0,0,2,23467,4.1,estandar,web_propio,desayuno,media,anticipado,mexico,si,si,si
1125,68,1,0,2,1,0,3,1698,0,ejecutiva,ota,media_pension,alta,deposito_50pct,europa,si,no,si
1126,35,4,2,2,1,0,0,18394,5.8,estandar,ota,desayuno,media,en_hotel,mexico,no,si,si
1127,192,11,2,2,0,4,0,24930,2.5,estandar,web_propio,todo_incluido,alta,en_hotel,europa,no,si,si
1128,46,1,1,2,0,2,2,4492,7.2,estandar,web_propio,media_pension,media,en_hotel,mexico,si,si,no
1129,35,4,2,1,1,3,0,3406,7,estandar,web_propio,solo_habitacion,baja,en_hotel,mexico,no,si,no
1130,39,2,1,1,0,0,1,20912,19.9,estandar,ota,solo_habitacion,alta,deposito_50pct,mexico,si,si,si
1131,15,5,1,2,0,3,1,11737,18,junior,web_propio,solo_habitacion,baja,anticipado,mexico,si,si,no
1132,126,1,0,1,0,1,4,18278,11.6,estandar,web_propio,solo_habitacion,media,en_hotel,mexico,si,si,si
1133,22,2,1,1,0,0,0,25818,6.2,junior,ota,media_pension,alta,en_hotel,NA,no,si,si
1134,133,3,1,3,0,1,0,26511,0.4,junior,web_propio,todo_incluido,media,deposito_50pct,eua_canada,no,si,si
1135,90,3,1,1,0,0,1,11661,0,junior,ota,desayuno,alta,anticipado,eua_canada,si,no,no
1136,98,1,1,2,2,0,2,22126,11.9,estandar,agencia,solo_habitacion,alta,en_hotel,mexico,si,si,si
1137,195,5,2,2,0,4,1,27731,0,estandar,agencia,solo_habitacion,baja,deposito_50pct,mexico,si,no,si
1138,59,4,2,1,2,0,2,2354,0,junior,web_propio,todo_incluido,alta,anticipado,NA,si,no,no
1139,215,2,1,2,0,0,1,3876,4.4,junior,ota,desayuno,baja,anticipado,otro,si,si,si
1140,46,13,4,1,0,0,3,18349,5,junior,agencia,solo_habitacion,media,en_hotel,mexico,si,si,no
1141,79,5,1,2,0,0,1,18917,0,estandar,ota,desayuno,alta,deposito_50pct,eua_canada,si,no,no
1142,184,3,0,2,0,0,0,20776,1.7,estandar,agencia,todo_incluido,alta,en_hotel,mexico,no,si,no
1143,80,1,0,2,0,0,2,25763,25.7,suite,agencia,todo_incluido,media,deposito_50pct,mexico,si,si,no
1144,18,3,1,1,0,0,1,26629,0,estandar,web_propio,todo_incluido,media,deposito_50pct,otro,si,no,si
1145,234,1,0,1,0,1,3,13613,2.1,estandar,web_propio,desayuno,baja,en_hotel,eua_canada,si,si,si
1146,99,3,1,1,0,1,2,13240,20.2,suite,web_propio,solo_habitacion,media,en_hotel,mexico,si,si,si
1147,43,4,1,2,0,0,0,26726,17.9,junior,ota,todo_incluido,media,deposito_50pct,mexico,no,si,no
1148,36,8,5,2,0,3,2,24747,7.2,junior,web_propio,solo_habitacion,media,en_hotel,mexico,si,si,si
1149,57,2,0,2,0,1,2,18430,5.5,suite,agencia,desayuno,alta,deposito_50pct,mexico,si,si,no
1150,55,2,1,2,0,2,3,3540,3,suite,agencia,desayuno,media,deposito_50pct,mexico,si,si,no
1151,100,1,0,1,0,5,3,17966,0,junior,web_propio,todo_incluido,media,deposito_50pct,eua_canada,si,no,no
1152,21,2,1,2,0,0,0,6308,11,estandar,web_propio,desayuno,baja,deposito_50pct,mexico,no,si,no
1153,19,1,0,2,0,0,1,NA,NA,junior,agencia,desayuno,baja,deposito_50pct,mexico,si,si,si
1154,19,3,1,2,0,0,0,6697,23.4,junior,agencia,media_pension,media,anticipado,otro,no,si,no
1155,67,5,1,2,0,2,0,22654,6.9,estandar,ota,solo_habitacion,baja,en_hotel,mexico,no,si,si
1156,36,4,1,2,0,0,1,14673,25.2,junior,agencia,solo_habitacion,alta,en_hotel,europa,si,si,si
1157,76,7,1,4,1,2,1,18570,25.3,junior,ota,desayuno,media,en_hotel,eua_canada,si,si,si
1158,91,2,1,2,0,1,1,5678,0.1,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,si,no
1159,89,3,2,1,0,1,0,1597,NA,estandar,ota,solo_habitacion,media,deposito_50pct,eua_canada,no,no,no
1160,36,12,6,2,0,1,3,18890,10.4,suite,web_propio,solo_habitacion,media,anticipado,mexico,si,si,no
1161,71,7,3,2,0,0,2,13175,4.9,estandar,agencia,todo_incluido,media,anticipado,mexico,si,si,si
1162,105,7,4,2,0,1,0,6947,0,ejecutiva,telefono,desayuno,alta,anticipado,eua_canada,no,no,no
1163,33,7,2,3,0,1,1,5549,7.8,suite,web_propio,desayuno,media,deposito_50pct,eua_canada,si,si,no
1164,108,2,1,1,0,1,0,8710,18.5,estandar,ota,solo_habitacion,baja,deposito_50pct,mexico,no,si,si
1165,47,7,3,1,1,1,4,4035,22.6,estandar,ota,todo_incluido,baja,deposito_50pct,eua_canada,si,si,si
1166,36,3,2,3,0,2,1,14843,0,ejecutiva,web_propio,desayuno,alta,anticipado,eua_canada,si,no,si
1167,161,1,0,3,0,0,2,13042,4.6,estandar,ota,media_pension,baja,deposito_50pct,eua_canada,si,si,si
1168,159,4,2,1,1,0,4,NA,8.3,junior,ota,desayuno,media,deposito_50pct,mexico,si,si,no
1169,157,9,1,2,0,0,2,17327,NA,suite,web_propio,todo_incluido,media,en_hotel,eua_canada,si,si,si
1170,206,1,0,1,1,1,1,23952,8.9,estandar,agencia,desayuno,baja,deposito_50pct,mexico,si,si,no
1171,22,2,1,4,0,0,2,23287,0,estandar,telefono,todo_incluido,alta,deposito_50pct,mexico,si,no,si
1172,135,6,1,4,1,0,3,17308,9.7,suite,ota,desayuno,alta,deposito_50pct,eua_canada,si,si,si
1173,52,1,0,1,0,0,0,24872,3.8,junior,ota,solo_habitacion,alta,anticipado,eua_canada,no,si,no
1174,111,3,1,2,2,1,1,20648,9.7,estandar,ota,desayuno,media,anticipado,eua_canada,si,si,no
1175,24,4,2,3,0,0,1,18966,7.8,estandar,web_propio,solo_habitacion,alta,deposito_50pct,mexico,si,si,no
1176,131,7,2,1,1,0,1,24893,15.9,estandar,ota,desayuno,alta,deposito_50pct,mexico,si,si,si
1177,37,7,2,2,0,0,0,26304,6.5,estandar,agencia,solo_habitacion,baja,deposito_50pct,europa,no,si,si
1178,32,3,2,2,3,0,0,19533,NA,estandar,web_propio,desayuno,media,anticipado,otro,no,si,no
1179,67,5,2,2,3,1,1,3313,0.6,estandar,web_propio,todo_incluido,baja,anticipado,mexico,si,si,no
1180,17,8,2,1,0,0,4,9396,0,junior,agencia,media_pension,baja,deposito_50pct,mexico,si,no,no
1181,163,4,1,2,0,1,2,7586,7.2,suite,web_propio,media_pension,alta,en_hotel,europa,si,si,no
1182,58,1,0,2,0,0,1,11089,5.9,junior,web_propio,desayuno,baja,anticipado,mexico,si,si,no
1183,44,1,0,2,1,0,1,23184,1.1,estandar,ota,desayuno,baja,en_hotel,eua_canada,si,si,si
1184,21,8,2,2,1,2,1,14159,13.6,junior,ota,solo_habitacion,alta,anticipado,mexico,si,si,no
1185,80,7,2,2,0,0,1,14926,23.1,estandar,telefono,desayuno,media,anticipado,mexico,si,si,no
1186,44,3,0,2,0,1,0,NA,12.7,estandar,ota,solo_habitacion,media,anticipado,europa,no,si,si
1187,184,3,1,2,0,0,4,27604,2.5,estandar,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,si
1188,9,3,1,1,0,0,0,2817,0,estandar,agencia,todo_incluido,baja,deposito_50pct,mexico,no,no,si
1189,88,2,0,1,1,0,2,26651,7.4,junior,ota,desayuno,alta,en_hotel,eua_canada,si,si,si
1190,52,2,1,2,1,1,1,7895,3.6,estandar,web_propio,desayuno,alta,anticipado,europa,si,si,no
1191,81,7,1,3,0,0,1,18054,6.6,ejecutiva,ota,desayuno,alta,anticipado,eua_canada,si,si,si
1192,41,7,3,2,0,0,2,9136,23,suite,web_propio,solo_habitacion,media,anticipado,eua_canada,si,si,no
1193,42,6,2,1,1,1,1,4619,5.9,estandar,agencia,desayuno,media,anticipado,europa,si,si,no
1194,40,1,0,3,0,1,1,3041,7.8,suite,ota,solo_habitacion,media,deposito_50pct,mexico,si,si,no
1195,9,4,2,2,0,0,1,5575,15.2,junior,web_propio,desayuno,alta,anticipado,europa,si,si,no
1196,75,3,1,2,0,0,1,15083,13.4,estandar,agencia,desayuno,alta,anticipado,mexico,si,si,si
1197,26,1,0,2,0,1,3,7203,5.1,estandar,telefono,todo_incluido,baja,deposito_50pct,europa,si,si,no
1198,99,4,2,2,0,0,0,17049,16.6,junior,agencia,desayuno,alta,anticipado,eua_canada,no,si,si
1199,78,5,1,1,1,3,1,2745,6.4,estandar,ota,solo_habitacion,alta,anticipado,mexico,si,si,no
1200,93,2,1,2,0,3,0,5435,20.3,estandar,web_propio,media_pension,media,deposito_50pct,mexico,no,si,no
1201,140,1,0,2,1,0,1,25222,0,estandar,ota,desayuno,alta,anticipado,mexico,si,no,no
1202,51,1,0,2,2,3,1,5276,11.5,junior,ota,media_pension,alta,anticipado,eua_canada,si,si,no
1203,29,2,0,1,0,0,2,2352,1.6,suite,agencia,solo_habitacion,alta,anticipado,mexico,si,si,no
1204,40,2,0,1,0,0,0,1731,0,estandar,web_propio,todo_incluido,alta,en_hotel,eua_canada,no,no,no
1205,11,2,0,1,0,2,1,26237,10.3,junior,web_propio,media_pension,alta,deposito_50pct,mexico,si,si,no
1206,82,4,1,4,0,0,0,16866,10.2,estandar,web_propio,todo_incluido,baja,anticipado,mexico,no,si,no
1207,33,1,0,3,0,4,3,22696,0,estandar,ota,media_pension,media,deposito_50pct,mexico,si,no,no
1208,137,2,1,4,2,2,0,14977,0,ejecutiva,ota,media_pension,media,anticipado,NA,no,no,si
1209,11,7,3,4,0,0,1,6419,13.6,junior,ota,desayuno,media,anticipado,eua_canada,si,si,no
1210,133,2,1,4,0,0,2,17492,0,junior,agencia,todo_incluido,media,deposito_50pct,NA,si,no,no
1211,30,1,0,2,0,4,1,NA,16.9,suite,web_propio,solo_habitacion,media,deposito_50pct,europa,si,si,si
1212,77,6,4,2,0,0,1,8385,NA,junior,ota,media_pension,baja,deposito_50pct,otro,si,no,no
1213,124,2,0,2,0,3,1,7428,5.9,estandar,ota,solo_habitacion,alta,en_hotel,eua_canada,si,si,no
1214,34,3,2,2,1,4,1,16400,5.8,estandar,ota,desayuno,media,anticipado,mexico,si,si,si
1215,117,2,1,1,0,1,0,20583,9.9,suite,ota,desayuno,alta,en_hotel,eua_canada,no,si,no
1216,87,2,1,1,2,0,0,7228,0,junior,ota,desayuno,baja,deposito_50pct,eua_canada,no,no,no
1217,24,4,1,1,0,0,1,NA,0,junior,ota,media_pension,media,anticipado,mexico,si,no,no
1218,64,2,1,2,0,0,0,9633,0,junior,web_propio,desayuno,alta,en_hotel,europa,no,no,no
1219,24,3,2,1,0,0,1,14074,18.8,ejecutiva,ota,media_pension,alta,en_hotel,eua_canada,si,si,no
1220,101,6,2,2,0,0,1,4056,10.8,estandar,web_propio,solo_habitacion,media,anticipado,mexico,si,si,si
1221,74,2,0,4,0,3,2,13277,0,junior,agencia,desayuno,alta,deposito_50pct,mexico,si,no,no
1222,39,3,1,1,0,0,2,3942,12.4,suite,ota,desayuno,media,en_hotel,mexico,si,si,no
1223,34,4,1,2,0,4,3,25414,4.1,estandar,ota,media_pension,baja,anticipado,mexico,si,si,si
1224,61,1,0,1,0,2,2,17761,2.3,estandar,web_propio,media_pension,alta,en_hotel,NA,si,si,no
1225,74,3,0,2,0,3,0,23445,16.1,ejecutiva,ota,todo_incluido,media,en_hotel,eua_canada,no,si,si
1226,50,2,1,2,1,2,3,22840,NA,estandar,web_propio,solo_habitacion,alta,anticipado,mexico,si,si,no
1227,214,1,0,3,0,2,1,10497,17.3,suite,ota,desayuno,alta,en_hotel,eua_canada,si,si,si
1228,166,3,1,3,1,3,0,12846,9.1,junior,web_propio,desayuno,alta,en_hotel,mexico,no,si,no
1229,43,3,1,2,0,0,1,NA,8.4,estandar,ota,solo_habitacion,alta,deposito_50pct,eua_canada,si,si,no
1230,34,4,2,3,1,0,2,NA,13.4,suite,ota,desayuno,media,deposito_50pct,mexico,si,si,si
1231,59,4,0,2,0,2,1,26710,3.1,suite,ota,media_pension,alta,deposito_50pct,mexico,si,si,no
1232,1,1,0,1,1,0,0,6545,28.3,estandar,agencia,desayuno,alta,deposito_50pct,otro,no,si,no
1233,68,2,1,2,2,1,1,23473,26.9,estandar,ota,media_pension,alta,deposito_50pct,mexico,si,si,no
1234,54,7,3,3,0,0,2,21637,6.5,junior,agencia,solo_habitacion,baja,deposito_50pct,eua_canada,si,si,no
